textID	 # words 	genre	year	title	author	source
721650	 2,090 	NEWS	1961	Fuel Paradox; Natural Gas Producers Go Slow on Exploration Though Demand Climbs Federal Price-Fixing Blamed; Curbs Lead Firms to Boost Sales in Produc	ROGER W. BENEDICT Staff Reporter of 	Wall Street Journal: 19610120
721850	 405 	NEWS	1961	Mayor Daley's O'Hare Motel Bill Passed		Chicago Tribune: 19610525
721950	 692 	NEWS	1961	Washington; Meet Nikita S. Khrushchev -- Kennedy's Political Pal	JAMES RESTON	New York Times: (Editorials): 19610723
722050	 670 	NEWS	1961	Foreign Affairs; Mr. K's Enemies -- A Death and a Defeat	C.L. SULZBERGER	New York Times: (Editorials): 19610923
722350	 673 	NEWS	1962	CITY TO GET RIGHT OF SLUM SEIZURE; Albany Bill Will Allow It to Take Rent for Repairs CITY TO GET RIGHT OF SLUM SEIZURE Rent to Defray Costs 	LAYMOND ROBINSON Special to 	New York Times: (Features): 19620319
722450	 334 	NEWS	1962	MUNDT CHARGES A 'CAPITULATION' TO PLEA BY ESTES; Says Texan Won Reversal on Cotton Allotments at Talk With Freeman Aide District Representative 'Compl	WILLIAM M. BLAIR Special to 	New York Times: (Features): 19620519
722550	 614 	NEWS	1962	KENNEDY STUDIES RISE IN SPENDING TO SPUR ECONOMY; Aides Draft Plans to Speed Outlays Congress Fund Deadlock Is Obstacle KENNEDY STUDIES RISE IN SPENDI	JOSEPH A. LOFTUS Special to 	New York Times: (Features): 19620715
722850	 284 	NEWS	1963	Green Cloud Halts Traffic, Fades Away		Chicago Tribune: 19630105
722950	 571 	NEWS	1963	State of the Nations; France's Nuclear Frappe	William H. Stringer Chief of 	Christian Science Monitor: 19630220
723350	 1,988 	NEWS	1963	Letters		New York Times: (Letters): 19630813
723450	 716 	NEWS	1963	KENNEDY ORDERS HALT IN DRAFTING OF MARRIED MEN; Status of 340,000 Affected Inductees to Be Called Up at an Earlier Age Three Receive Pens U.S. HALTS D	TOM WICKER Special to 	New York Times: (Features): 19630911
723550	 306 	NEWS	1963	German Spends Marks Like Dollars; Jailed		Chicago Tribune: 19631025
723650	 675 	NEWS	1963	Indict 7 in Indianapolis Blast; Fire Chiefs Remiss, Jury Report Says		Chicago Tribune: 19631210
723750	 823 	NEWS	1964	Hagerty Muses On TV Debates; 'True Debate' Urged	Godfrey Sperling Jr. Chief of 	Christian Science Monitor: 19640205
723950	 527 	NEWS	1964	Civil Rights Bill -- IV	RUSSELL BAKER	New York Times: (Editorials): 19640507
724050	 1,203 	NEWS	1964	CIVIL RIGHTS BILL DUE TO BE PASSED BY SENATE TODAY; Action to Come One Year to 	E.W. KENWORTHYSpecial to 	New York Times: (Features): 19640619
724350	 620 	NEWS	1964	A Call to 440-1234 Now Brings Police; CALL TO 440-1234 NOW GETS POLICE	THEODORE JONES	New York Times: (Features): 19641111
724750	 608 	NEWS	1965	FOCUS on world affairs; What's ahead..		Christian Science Monitor: 19650505
724850	 796 	NEWS	1965	HUMPHREY GIVEN PARIS WELCOME; Arrives With 2 Astronauts -- De Gaulle Will See Him HUMPHREY GIVEN PARIS WELCOME	HENRY TANNERSpecial to 	New York Times: (Features): 19650619
725050	 889 	NEWS	1965	BEAME OBTAINS BADILLO SUPPORT, AVERTING A SPLIT; Action Stems From Pledge by Controller to Reform Election of Leaders BEAME OBTAINS BADILLO SUPPORT	RICHARD WITKIN	New York Times: (Features): 19651011
725150	 448 	NEWS	1965	ANACONDA CO. VOIDS 2 CENT COPPER RISE; Bows to Johnson Pressure		Chicago Tribune: 19651120
725250	 1,077 	NEWS	1966	Congress Convenes Its Second Session; Focuses on Vietnam; CONGRESS OPENS SECOND SESSION	TOM WICKER Special to 	New York Times: (Features): 19660111
725350	 754 	NEWS	1966	MAYOR TO WARN ALBANY OF NEED FOR TAX POWERS; City Faces 'Financial Chaos' if Package Isn't Voted, Lindsay Will Assert ARGUMENT IS PREPARED City Hall D	ROBERT ALDEN	New York Times: (Features): 19660219
725450	 977 	NEWS	1966	Mounting Viet crisis traps U.S.; Assembly of leaders	Saville R. Davis Staff correspondent of 	Christian Science Monitor: 19660405
725550	 671 	NEWS	1966	FOCUS on Washington; What's ahead... Trends..		Christian Science Monitor: 19660520
725650	 1,701 	NEWS	1966	MAFA; MAFA We helped it rise again in war's chaos		Chicago Tribune: 19660710
725750	 679 	NEWS	1966	FOCUS on U.S. -the South; What's ahead..		Christian Science Monitor: 19660825
726050	 609 	NEWS	1967	Gains seen in U.S.-Soviet thaw; New tone of frankness	Earl W. Foell Staff correspondent of 	Christian Science Monitor: 19670110
726150	 456 	NEWS	1967	AUTO SHOW WILL OPEN HERE TODAY; Newest Models on Display		Chicago Tribune: 19670225
726450	 1,170 	NEWS	1967	FULL PANAMA TREATY TEXT; Tribune Gets Plan Ceding U.S. Rights TOLL RAISES PROPOSED TO PLACE CANAL ON PROFIT-MAKING BASIS Restrictions Slated on Americ		Chicago Tribune: 19670715
726550	 922 	NEWS	1967	Huong builds appeal to Viet voters; 'Interference' stressed *Huong builds appeal to Vietnam voters Source of support Voters attracted	Elizabeth Pond Staff correspondent of 	Christian Science Monitor: 19670825
726650	 679 	NEWS	1967	Egypt speeds exit of troops in Yemen; Goal called complete Concern over disorders *Cairo speeds withdrawal of troops based in Yemen Evacuation seen	John K. Cooley Staff correspondent of 	Christian Science Monitor: 19671010
726750	 637 	NEWS	1967	FOCUS on U.S. -the West; What's ahead... Trends... How and why..		Christian Science Monitor: 19671125
726950	 515 	NEWS	1968	Consensus on Arbitration	RUSSELL BAKER	New York Times: (Editorials): 19680223
727050	 751 	NEWS	1968	Clearing the 'Soup': Airlines Hurry to Find Methods to Fight Fog; Specter of Jumbo Jets Being Rerouted Causes Shudders; Some Success Is Indicated	THOMAS B. CARTER Staff Reporter of 	Wall Street Journal: 19680415
727350	 444 	NEWS	1968	Fly GI Unit Home from Viet; NOT DE-ESCALATION OF WAR, OFFICERS SAY		Chicago Tribune: 19680910
727450	 1,063 	NEWS	1968	Colleges Offer Admission Help To City's Strikebound Seniors; Colleges Offer Help to Seniors Here	FRED M. HECHINGER	New York Times: (Features): 19681103
727550	 748 	NEWS	1969	Cops Arrest 293 Students; SAN FERNANDO IN STATE OF EMERGENCY Defy President's Decree		Chicago Tribune: 19690110
727650	 192 	NEWS	1969	We Protest; (An Editorial)		Chicago Tribune: 19690220
727750	 1,002 	NEWS	1969	Department Heads Quit C.C.N.Y. Posts To Back Gallagher; 23 Resign as C.C.N.Y. Department Heads to Back Gallagher's Protest	SYLVAN FOX	New York Times: (Features): 19690403
727850	 551 	NEWS	1969	Malaysian Premier Suspends Charter; MALAYSIA'S CHIEF SUSPENDS RIGHTS	LEONARD BUDER	New York Times: (Features): 19690515
728250	 360 	NEWS	1969	Taxis		Chicago Tribune: 19691205
728550	 908 	NEWS	1970	Judge Blackmun of Minnesota Is Named To Supreme Court Seat by 	ROBERT B. SEMPLE Jr. Special to 	New York Times: (Features): 19700415
728650	 854 	NEWS	1970	NIXON AIDE BACKS 'INCOMES POLICY'; Treasury Official Suggests Some Form of Voluntary Wage-Price Restraint NIXON AIDE BACKS 'INCOMES POLICY'	EDWIN L. DALE Jr. Special to 	New York Times: (Features): 19700603
728750	 569 	NEWS	1970	FOCUS on labor; Stolen strains		Christian Science Monitor: 19700715
728850	 578 	NEWS	1970	FOCUS on Britain; Unfair to husbands Drilling at Climping Tapping treasures Coloreds' gains Welcome wail '...as others see us'		Christian Science Monitor: 19700825
728950	 410 	NEWS	1970	Kent Probe Blames Both Sides; Study Hits Riflefire by Guard KENT U. STUDY BLAMES BOTH SIDES IN RIOT Report Calls Gunfire Inexcusable		Chicago Tribune: 19701005
729050	 425 	NEWS	1970	Ineffective Drug Education Hit; Healy Hits Schools on Drug Education		Chicago Tribune: 19701120
729450	 407 	NEWS	1971	600 Airmen in Fight at California Base; 600 Airmen in Fight at California Base		Chicago Tribune: 19710525
729650	 700 	NEWS	1971	Democrats' bonanza?; *Survey of 18-20 vote points to a bonanza for Democrats Meaning explored Difficult choices? Impact of attitudes	Godfrey Sperling Jr. National political correspondent of 	Christian Science Monitor: 19710910
730350	 691 	NEWS	1972	F.D.A. BANS DRUG LINKED TO CANCER; Bar to DES in Cattle Feed Is Likely to Raise Price of Beef 3.5 Cents a Pound F. D. A. Bans Cattle Feed Drug That Ha	HENRY TANNERSpecial to 	New York Times: (Features): 19720803
730450	 795 	NEWS	1972	Air Chief Defends Policy Of Punishing Lavelle Only; AIR CHIEF DEFENDS STAND ON LAVELLE	SEYMOUR M. HERSHSpecial to 	New York Times: (Features): 19720919
730750	 548 	NEWS	1973	Carey to ask grand jury to indict Keane; Carey to seek to indict Keane		Chicago Tribune: 19730425
730850	 354 	NEWS	1973	Dollar hits lows, recovers; Loss to mark one of biggest for single day		Chicago Tribune: 19730705
730950	 1,088 	NEWS	1973	KISSINGER'S ROLE IN WIRETAPS TOLD TO SENATE PANEL; Richardson Provides Memo but It Fails to Satisfy Those Seeking Delay Kissinger Support Indicated Ki	BERNARD GWERTZMANSpecial to 	New York Times: (Features): 19730911
731050	 557 	NEWS	1973	PUSH faces cash crisis		Chicago Tribune: 19731110
731450	 739 	NEWS	1974	FUEL OIL CONCERN BACKS SALES PLAN; STATE DROPS SUIT; Shell Unit to Put a Supply on Summer Market Here, When Prices Are Lower Misinformation Charged FU	FRED FERRETTI	New York Times: (Features): 19740711
731550	 474 	NEWS	1974	Israelis rap those aiding skyjackers; Airport available	Francis Ofner Special correspondent of 	Christian Science Monitor: 19740920
731750	 406 	NEWS	1975	Druggist shot near store dies; doctors probed; Druggist shot near store dies of wounds		Chicago Tribune: 19750120
731850	 322 	NEWS	1975	Henry's guards go a long way		Chicago Tribune: 19750310
732150	 822 	NEWS	1975	Patty Hearst's bail denied; No amount could restrain 'flight-risk' heiress: Judge		Chicago Tribune: 19750920
732250	 506 	NEWS	1975	Juan Carlos I		New York Times: (Editorials): 19751123
732450	 357 	NEWS	1976	'Heart balloon' saves patient		Chicago Tribune: 19760325
732550	 1,945 	NEWS	1976	Letters		New York Times: (Letters): 19760613
732650	 404 	NEWS	1976	Tax cut for small businesses credited with big saving of jobs; *Tax cut cited in job saving	Harry B. Ellis Staff correspondent of 	Christian Science Monitor: 19760805
732750	 832 	NEWS	1976	Pastor of Largest Baptist Church Hails Ford and Denounces Carter; Pastor of Largest Baptist Church Hails Ford and Denounces Carter 	CHARLES MOHR Special to 	New York Times: (Features): 19761011
732950	 725 	NEWS	1977	NIGERIAN SEES YOUNG, URGES U.S. AFRICA ROLE; Talks Seen as Signaling Accord After Period of Distrust	JOHN DARNTON Special to 	New York Times: (Features): 19770211
733050	 254 	NEWS	1977	Confident 7th Army Faces Bigger Red Force	CRAIG R. WHITNEY Special to 	New York Times: (Features): 19770419
733350	 444 	NEWS	1977	Look-alike may aid suspect		Chicago Tribune: 19771105
733450	 1,131 	NEWS	1978	Act no longer blast for last Cannonball; Cannonball's act no longer a blast		Chicago Tribune: 19780110
733550	 1,187 	NEWS	1978	Jerusalem's mayor raps Begin views; 'Wrong attitude' on key issues seen by Kollek Q. &amp; A. Jerusalem mayor hits Begin's views		Chicago Tribune: 19780320
733650	 496 	NEWS	1978	Judge OKs police promotions; Judge OKs promotions for 117 city policemen		Chicago Tribune: 19780520
733750	 1,292 	NEWS	1978	Reggie Jackson Penalized: 5 Days, $9,000; 'Indefinite' Yields to 5 Days Yankees Penalize Jackson: Five Days and $9,000 Changes Bother Jackson Martin R	MURRAY CHASS	New York Times: (Features): 19780719
733950	 704 	NEWS	1978	House Panel Calls for More U.S. Control of Surgery; More Control of Surgery Is Asked	JANE E. BRODY	New York Times: (Features): 19781227
734050	 578 	NEWS	1979	Mexican leader lectures Carter on 'sudden deceit'		Chicago Tribune: 19790215
734250	 520 	NEWS	1979	City to offer reward for tips on arson; anonymity vowed; $10,000 'awards' pool City announces rewards for tips about arsonists		Chicago Tribune: 19790620
734350	 710 	NEWS	1979	Israel Reaffirms Policy of Strikes Inside Lebanon; But U.N. Cease-Fire Effort Is Having Some Success Question of Conflict Israeli Cabinet Reaffirms Po	DAVID K. SHIPLER Special to 	New York Times: (Features): 19790827
734450	 1,260 	NEWS	1979	Q.&amp; A.; Election won't stall busing fight: expert Election will not stall busing fight: expert		Chicago Tribune: 19791105
734550	 423 	NEWS	1980	Agencies Are Advised to Use Standards Set by Industry to Cut Cost to Government		Wall Street Journal: 19800118
668050	 930 	NEWS	1980	BY BUD COLLINS; ; THEY'VE SKIED A LONG WAY, BABY; [FIRST Edition]	Bud Collins	Boston Globe: Apr 11, 1980: .  pg. 1
668150	 725 	NEWS	1980	ROYALS IN THE SERIES; ; BRETT'S 3-RUN HR IN SEVENTH SWEEPS AWAY YANKEES, 4-2; [SECOND Edition]	Peter Gammons Globe Staff	Boston Globe: Oct 11, 1980: .  pg. 1
669150	 1,113 	NEWS	1981	Prolonged drought brings changes to Chesapeake Bay	By Bruce Stutz, Special to The Christian Science Monitor	Christian Science Monitor: 19811216: Science; Pg. 16
735050	 896 	NEWS	1981	Action line		Chicago Tribune: 19810815
735150	 656 	NEWS	1981	Allen reported on the way out		Chicago Tribune: 19811125
671050	 1,037 	NEWS	1981	FOR WOMEN IN BUSINESS, NO ROOM IN THE MIDDLE	By JUDY KLEMESRUD	New York Times: 19811228: Section B; Page 18, Column 2; Style Desk
668250	 713 	NEWS	1981	JAMES J. KILPATRICK; JUSTICES AND JUSTICE: GOOD NEWS; [FIRST Edition]	JAMES J. KILPATRICK	Boston Globe: Jul 11, 1981: .  pg. 1
734850	 686 	NEWS	1981	Action line		Chicago Tribune: 19810110
668350	 862 	NEWS	1982	[ By Lloyd Timberlake ... ]		Boston Globe: Apr 11, 1982: .  pg. 1
671150	 942 	NEWS	1982	FRUSTRATION IN NEW SUN BELT DISTRICT	By WILLIAM E. SCHMIDT, Special to the New York Times	New York Times: 19821028: Section B; Page 10, Column 4; National Desk
669350	 1,372 	NEWS	1983	Japanese designer creates sartorial stampede	By Hilary DeVries, Staff writer of The Christian Science Monitor	Christian Science Monitor: 19831215: Home &amp; Family; Fashion; Pg. 35
669250	 1,988 	NEWS	1983	A Pinter tale told backward, with laughs and insights	By David Sterritt	Christian Science Monitor: 19830317: Arts/Entertainment; On Film; Pg. 18
671250	 1,372 	NEWS	1983	LYME DISEASE BROADENS ITS RANGE	By JANE E. BRODY	New York Times: 19830628: Section C; Page 1, Column 3; Science Desk
668450	 589 	NEWS	1983	NEW VERSIONS OF LIQUID PROTEIN DIET MAY AID WEIGHT LOSS	Loretta McLaughlin Globe Staff	Boston Globe: Jan 11, 1983: .  pg. 1
668550	 570 	NEWS	1983	DIVISION 1-AA; HOLY CROSS SAVORING MANY-SPLENDORED WIN	Jackie MacMullan Globe Staff	Boston Globe: Oct 11, 1983: .  pg. 1
671350	 959 	NEWS	1984	STOCK-INDEX OPTIONS: A LONG, HARD WEEK	By WINSTON WILLIAMS	New York Times: 19840428: Section 1; Page 35, Column 1; Financial Desk
670950	 1,071 	NEWS	1984	EMBASSY ROW; BEYOND KANGAROOS, BILLABONGS AND KOALAS	By BARBARA GAMAREKIAN	New York Times: 19840828: Section B; Page 6, Column 3; National Desk
669850	 886 	NEWS	1984	Moderate Advance in Slow Trading Lifts Industrial Index 4.40 Points	By Victor J. Hillery	Wall Street Journal: 19840411: .  pg. 1
669450	 1,411 	NEWS	1985	Two faces of Texas: ol^ boys and high tech	By Howard LaFranchi, Staff writer of The Christian Science Monitor	Christian Science Monitor: 19850617: Pg. 1
671550	 1,297 	NEWS	1985	COURT RULES EX-SPOUSE IS ENTITLED TO PART OF MEDICAL-LICENSE VALUE	By DAVID MARGOLICK	New York Times: 19851227: Section A; Page 1, Column 1; Metropolitan Desk
671450	 946 	NEWS	1985	IN VIETNAM, REFLECTIONS ON THE WAR	By BARBARA CROSSETTE	New York Times: 19850428: Section 1; Part 1, Page 3, Column 1; Foreign Desk
669950	 687 	NEWS	1985	Japan Unlikely to Change Buying Habits Quickly Despite Prime Minister's Plea	By E.S. Browning and Masayoshi Kanabashi	Wall Street Journal: 19850411: .  pg. 1
668650	 811 	NEWS	1985	ADJUSTING COOKING TIMES FOR LOW-WATTAGE OVENS; [SPORTS FINAL, C Edition]	Mary Jo Bergland	Chicago Tribune: 19850815: .  pg. 16
668750	 898 	NEWS	1986	FBI AGENT: SHERIFF'S AIDE TOOK BRIBE; [SPORTS FINAL, C Edition]	Maurice Possley	Chicago Tribune: 19860515: .  pg. 1
670450	 1,013 	NEWS	1986	VATICAN, REPLYING TO CRITICS, EXPLAINS CURB OF U.S. BISHOP	By JOSEPH BERGER	New York Times: 19861028: Section A; Page 1, Column 2; National Desk
670050	 1,256 	NEWS	1986	For Her Centennial, Miss Liberty Invites All the Ships at Sea --- And Coast Guard Fears Statue Will Be Gridlock Center; 'Like Normandy Invasion'	By Daniel Machalaba	Wall Street Journal: 19860411: .  pg. 1
669550	 1,046 	NEWS	1986	Latin redux, and teachers are enthused	By Jonathan Rowe, Staff writer of The Christian Science Monitor	Christian Science Monitor: 19860915: Ideas; EDUCATION; Pg. 27
670150	 1,118 	NEWS	1987	Major Retailers Post Lackluster Sales for March --- Lateness of Easter Is Cited; Analysts Expect a Spurt In April From Holiday	By Ann Hagedorn	Wall Street Journal: 19870410: .  pg. 1
670550	 1,119 	NEWS	1987	NEW CHIEF OF F.A.A. WARNS AIR PILOTS ON COCKPIT SAFETY	By CLIFFORD D. MAY, Special to the New York Times	New York Times: 19870828: Section A; Page 1, Column 3; National Desk
668850	 548 	NEWS	1987	FARMLAND VALUES CONTINUE TO INCREASE; [NATIONAL, C Edition]	Richard Orr	Chicago Tribune: 19870815: .  pg. 3
668950	 1,842 	NEWS	1988	A WIDOW ENTERS POLITICS TO HEAL THE 'UNBELIEVABLE' LEGACY OF TERRORISM; [NORTH SPORTS FINAL, C Edition]	Lisa Anderson	Chicago Tribune: 19881115: .  pg. 1
670650	 1,145 	NEWS	1988	Jackson Campaign, Chastened by Recent Primary Defeats, Revises Its Goal	By MAUREEN DOWD, Special to the New York Times	New York Times: 19880428: Section D; Page 24, Column 1; National Desk
670250	 915 	NEWS	1988	Case for Return To Original Intent Of Social Security	By Tim Penny	Wall Street Journal: 19880711: .  pg. 1
669650	 1,220 	NEWS	1988	Even after ^no,^ US still tries to sell Mideast plan	Charlotte Saikowski, Staff writer of The Christian Science Monitor	Christian Science Monitor: 19880314: National; Pg. 5
670750	 1,063 	NEWS	1988	From Yale to the Ball Park, Good Conduct Is What Counts	By HERBERT MITGANG	New York Times: 19881228: Section C; Page 17, Column 4; Cultural Desk
670850	 919 	NEWS	1989	San Salvador Journal; Where Dollars Talk, Unfettered by Law or War	By LARRY ROHTER, Special to The New York Times	New York Times: 19891028: Section 1; Page 4, Column 3; Foreign Desk
669750	 1,095 	NEWS	1989	Deng Xiaoping^s Star Has Lost Its Brightness	Ann Scott Tyson, Staff writer of The Christian Science Monitor	Christian Science Monitor: 19890913: THE WORLD; Pg. 1
669050	 638 	NEWS	1989	Lockport High School District to cut back to make ends meet; [SOUTH SPORTS FINAL, C Edition]	William Harms.	Chicago Tribune: 19890815: .  pg. 6
670350	 781 	NEWS	1989	Bush Offers Poland Modest Mix of Aid, Trade Incentives in Support of Reform	By Michel McQueen	Wall Street Journal: 19890711: .  pg. 1
667250	 1,427 	NEWS	1990	A Christmas without mom;	Andrea Stone	USA Today: 901224: NEWS
649950	 701 	NEWS	1991	IN THE NATION;The Punitive Society	By Tom Wicker	New York Times: 910112: 
654850	 1,232 	NEWS	1991	South Africa Digs Out of Its Mining Crisis		Christian Science Monitor: 910424: SCIENCE &amp
605850	 3,082 	NEWS	1992	No Tuition Necessary	Kevin McManus	Washington Post: 920320: WEEKEND
619150	 1,617 	NEWS	1992	The New Moonlighters; Spare-time jobs add fun as well as funds; 	SYLVIA RUBIN, CHRONICLE STAFF WRITER	San Francisco Chronicle: 920220: PEOPLE; Pg. D3
600250	 1,105 	NEWS	1993	Academia''s top hits // That Ph.D. thesis may be a blockbuster // The demand, of sorts,	Marco R. della Cava	USA Today: 930408: LIFE
655750	 1,078 	NEWS	1993	Bosnian City Averts Ethnic Hatred And Economic Collapse,		Christian Science Monitor: 930414: THE WORLD
630350	 2,613 	NEWS	1993	Importers More Anxious Than Ever;&nbsp;; Recent Success Of Big 3 Makes Foreign Makers A Bit Nervous; 	By Dan Jedlicka	Chicago Tribune: 931013: AUTO TIME;&nbsp;Pg. 3
624850	 1,292 	NEWS	1993	Connally, a Texas legend, dies;; Former governor, 76, had long career in public life; 	MIKE TOLSON; Staff	Houston Chronicle: 930616: A; Pg. 1
613450	 3,080 	NEWS	1993	Community: The Atlanta Project Clusters 1. WASHINGTON CLUSTER		Atlanta Journal Constitution: 930715: EXTRA; Section D
620050	 1,532 	NEWS	1994	In Health Reform Battle, Lobbyists Shoot to Kill; $ 100 million so far to shape debate; 	Sabin Russell, Chronicle Staff Writer	San Francisco Chronicle: 940818: NEWS; Pg. A1
606750	 3,097 	NEWS	1994	THE BUSH PUSH;	Marc Fisher, Washington Post Staff Writer	Washington Post: 941020: STYLE
656650	 2,591 	NEWS	1995	Bosnian Serb Officials Hold and Interrogate Monitor Reporter		Christian Science Monitor: 951120: INTERNATIONAL
601150	 1,454 	NEWS	1995	Video games: The next generation / New systems pump up playtime	Mike Snider	USA Today: 950511: LIFE
631350	 1,937 	NEWS	1995	Perfect Pitch;&nbsp;; Jack McDowell Strikes Up the Band; 	BY DAVE HOEKSTRA	Chicago Tribune: 951210: SHOW;&nbsp;Pg. 12; NC
638650	 1,496 	NEWS	1995	NFC CAPSULES	Joseph Sanchez	Denver Post: 950827: SPORTS; Pg. E-10
614450	 1,174 	NEWS	1995	A big step at First Union;Strategic merger: The First Fidelity acquisition will make the Charlotte- based bank the country^s sixth largest and extend 	ERNEST HOLSENDOLPH	Atlanta Journal Constitution: 950625: 
625850	 1,315 	NEWS	1996	Stitch in time <B>for</B> Social Security; 	JAY AMBROSE	Houston Chronicle: 960218: OUTLOOK; Pg. 1
658450	 1,261 	NEWS	1996	Master Writer Shares His Craft Despite Himself		Christian Science Monitor: 960715: <B>FEATURES
659250	 1,484 	NEWS	1996	Bitter Harvest: Dreams Die in ''Cloud of Dust'' on Drought-Stricken Plains	By SHARON COHEN, Associated Press Writer	Associated Press: 960616: 
652850	 1,541 	NEWS	1997	FILM;A Final Journey Into the Heart Of Cuba	&nbsp;By LARRY ROHTER&nbsp;	New York Times: 970720: 
611550	 3,117 	NEWS	1997	Montgomery^s Line of Defense Against the Suburban Invasion; County Preserves Open Space, Allows Denser Development Elsewhere	Stephen C. Fehr, Washington Post Staff Writer	Washington Post: 970325: A SECTION
610550	 3,238 	NEWS	1997	How Low Can You Go? Cut the Butter? Cut the Sugar? Cut the Eggs? After Baking 23 Cakes, Here''s What We Found	Carole Sugarman; Stephanie Witt Sedgwick , Washington Post Staff Writers	Washington Post: 970122: FOOD
621050	 1,789 	NEWS	1997	Elvis Is Golden in ^Platinum^; 	James Sullivan, Joel Selvin, Chris Rubin, Gary Gr	San Francisco Chronicle: 970720: SUNDAY DATEBOOK; Pg. 40; POP CDS
626750	 1,230 	NEWS	1998	Sneak Preview; 		Houston Chronicle: 980618: PREVIEW; Pg. 20
653850	 1,486 	NEWS	1999	Pocket Paperbacks Are Losing Readers To Hardcover Sales	&nbsp;By DOREEN CARVAJAL&nbsp;	New York Times: 990315: 
664450	 3,437 	NEWS	1999	IOC Bribes Excerpts		Associated Press: 990210: 
639450	 1,504 	NEWS	2000	Doctors loath to laud alcohol	By Stacey Burling, Knight Ridder News Service,	Denver Post: 000124: SCN; Pg. E-03
665750	 571 	NEWS	2000	Report: China holds judge in mental hospital for believing in Falun Gong	CHARLES HUTZLER	Associated Press: 000211: 
622050	 1,220 	NEWS	2000	An Oasis of Diversity;; ; Disadvantaged join Treasure Island transformation; 	Tom Zoellner, Chronicle Staff Writer	San Francisco Chronicle: 000620: NEWS; Pg. A17; SAN FRANCISCO FOCUS
633250	 1,235 	NEWS	2000	Couples say ^I do^ at sea; 	BY ELLEN B. KLUGMAN AND PAUL A. LANCE	Chicago Tribune: 000213: TRAVEL;&nbsp;Pg. 1
616250	 1,454 	NEWS	2001	READER RESPONSES	DIANNA EDWARDS, KATE PEABODY, HOWARD SHOOK, MALCOLM CRAIG, G.M. HILL, RICHARD KENYADA, JOE BAGGETT, 	Atlanta Journal Constitution: 010716: Editorial
660050	 1,384 	NEWS	2001	Sweet dream	Frances Garrett Connell Special to The Christian Science Monitor	Christian Science Monitor: 010112: FEATURES; ARTS &amp
661950	 2,313 	NEWS	2001		By The Associated Press	Associated Press: 010520: 
622950	 1,488 	NEWS	2002	Casual to couture;; ; Host of books explore wealth of fashion world; 	Sylvia Rubin	San Francisco Chronicle: 021215: LIVING; Pg. D8
617050	 1,307 	NEWS	2003	Bosnians quietly grapple with legacy of war	DON MELVIN	Atlanta Journal Constitution: 030915: News
617150	 2,175 	NEWS	2003	LETTERS	BILL OTTAWAY, GALE NORBY, JAMES F. STAUB, LOUISE STEWART, LINDA EVANS, JIMMY HERCHEK, DEBORAH A. FRI	Atlanta Journal Constitution: 031214: Editorial
660950	 1,416 	NEWS	2004	US hunts bin Laden; locals seek security	By Scott Baldauf Staff writer of The Christian Science Monitor	Christian Science Monitor: 040315: WORLD
661050	 1,376 	NEWS	2004	Classes lift Afghanistan''s war widows	By Melanie Stetson Freeman Staff photographer of The Christian Science Monitor	Christian Science Monitor: 040720: FEATURES
640250	 1,346 	NEWS	2004	Red tape, ink slow cop reforms Bureaucracy, budget issues stall mayor^s Police Department changes	Mark P. Couch , Denver Post Staff Writer	Denver Post: 040428: DENVER &amp; THE WEST; Pg. B-01
666450	 1,184 	NEWS	2005	Soldiers fire into crowd of protesters in Uzbekistan as city erupts in violence	By BAGILA BUKHARBAYEVA, Associated Press Writer	Associated Press: 050513: 
607650	 1,204 	NEWS	2005	Brunell Is Just One Play Away	Mike Wise	Washington Post: 050809: SPORTS
623950	 4,627 	NEWS	2005	Best books in a year of war, anxiety; 	Oscar Villalon, Chronicle Book Editor	San Francisco Chronicle: 051218: SUNDAY REVIEW; Pg. M1
604850	 1,555 	NEWS	2006			USA Today: 060215: BONUS
607750	 1,283 	NEWS	2006	Bo Knew Toughness	Michael Wilbon	Washington Post: 061118: SPORTS
629450	 664 	NEWS	2006	ATHLETICS; ; UIL mixing it up <B>for</B> area schools; ; Adding fourth berth biggest change this fall; 	JEFF JENKINS, TODD HVEEM, Houston Chronicle Correspondents	Houston Chronicle: 060209: THISWEEK; Pg. 7
618150	 1,246 	NEWS	2006	A cup of community; Area coffeehouses offer ^third place^ <B>for</B> people to meet	BILL OSINSKI; Staff	Atlanta Journal Constitution: 060813: GWINNETT NEWS
636150	 1,316 	NEWS	2006	The Rotarian menace: What does Osama have against Rotary clubs?; 	Jonathan Schwarz, Special to The Chicago Sun-Times	Chicago Tribune: 060716: CONTROVERSY; Pg. B03
637050	 1,063 	NEWS	2007	PRIME TIME: Breakfast clubs where the guys are; 	DON O'BRIANT;	Atlanta Journal Constitution: 070313: LIVING; Pg. 1T
637850	 1,253 	NEWS	2007	Charge Against a Player Raises Questions of Justice; 	By THAYER EVANS	New York Times: 070722: Section SP; Column 0; Sports Desk; Pg. 1
641850	 1,582 	NEWS	2007	Home team^s dream With his days in Edmonton behind him, Smyth is fitting in just fine	Terry Frei The Denver Post	Denver Post: 071003: SPORTS; Pg. D-01
643050	 1,291 	NEWS	2007	U.S. PANEL IS SAID TO ALTER FINDING ON VOTER FRAUD	By IAN URBINA; Eric Lipton contributed reporting.	New York Times: 070411: Section A; Column 6; National Desk; Pg. 1
